relationship_id,source_criminal,target_criminal,relationship_type,shared_fir_count,strength_score,active
REL007700,CR01006,CR01502,Co-Offender,0,66,False
REL007701,CR02139,CR00148,Known Contact,0,21,True
REL007702,CR02386,CR00254,Associate,0,47,True
REL007703,CR02707,CR02770,Family,0,26,False
REL007704,CR02822,CR00750,Business Partner,0,11,True
REL007705,CR00372,CR02750,Known Contact,0,91,True
REL007706,CR02335,CR02853,Business Partner,0,26,True
REL007707,CR02198,CR00813,Gang Member,0,39,False
REL007708,CR01838,CR00194,Business Partner,0,28,True
REL007709,CR00250,CR01584,Co-Offender,0,94,True
REL007710,CR00384,CR02056,Associate,0,11,True
REL007711,CR01339,CR02341,Gang Member,0,13,True
REL007712,CR02272,CR00300,Financial Link,0,30,False
REL007713,CR02857,CR00242,Family,0,7,True
REL007714,CR01071,CR02137,Family,0,43,True
REL007715,CR01391,CR00179,Known Contact,0,91,True
REL007716,CR01425,CR02530,Gang Member,0,73,True
REL007717,CR02099,CR00286,Gang Member,0,57,True
REL007718,CR00976,CR01051,Business Partner,0,97,False
REL007719,CR00390,CR02638,Family,0,37,False
REL007720,CR00374,CR00348,Gang Member,0,41,True
REL007721,CR01471,CR02795,Family,0,16,True
REL007722,CR00422,CR00975,Associate,0,90,True
REL007723,CR01209,CR01037,Financial Link,0,79,True
REL007724,CR01080,CR02882,Associate,0,37,False
REL007725,CR01924,CR01813,Co-Offender,0,37,False
REL007726,CR01303,CR00315,Financial Link,0,86,True
REL007727,CR00454,CR02123,Associate,0,20,True
REL007728,CR01203,CR01726,Financial Link,0,86,True
REL007729,CR02529,CR01209,Family,0,53,True
REL007730,CR02170,CR00332,Family,0,5,True
REL007731,CR00264,CR00438,Known Contact,0,59,True
REL007732,CR02273,CR01224,Business Partner,0,76,True
REL007733,CR00877,CR00089,Known Contact,0,62,True
REL007734,CR02872,CR01876,Business Partner,0,28,True
REL007735,CR01476,CR00336,Associate,0,29,True
REL007736,CR01214,CR00324,Known Contact,0,85,True
REL007737,CR01036,CR01698,Family,0,64,True
REL007738,CR01580,CR00982,Gang Member,0,17,True
REL007739,CR01044,CR01217,Business Partner,0,92,True
REL007740,CR01008,CR00256,Financial Link,0,39,True
REL007741,CR00737,CR01482,Co-Offender,0,25,True
REL007742,CR01521,CR01020,Associate,0,61,False
REL007743,CR01803,CR00575,Associate,0,1,True
REL007744,CR02686,CR00361,Business Partner,0,20,True
REL007745,CR00029,CR02113,Gang Member,0,98,True
REL007746,CR02030,CR01676,Co-Offender,0,26,True
REL007747,CR00671,CR00757,Gang Member,0,56,False
REL007748,CR01455,CR02564,Business Partner,0,19,True
REL007749,CR00759,CR00141,Associate,0,25,False
REL007750,CR02994,CR01137,Co-Offender,0,38,True
REL007751,CR00838,CR00810,Associate,0,9,True
REL007752,CR01891,CR00865,Financial Link,0,6,False
REL007753,CR00242,CR02520,Financial Link,0,87,True
REL007754,CR01262,CR01816,Financial Link,0,41,False
REL007755,CR01103,CR01121,Business Partner,0,53,True
REL007756,CR00791,CR01606,Financial Link,0,61,False
REL007757,CR01522,CR00350,Family,0,3,True
REL007758,CR02578,CR01317,Family,0,97,True
REL007759,CR00165,CR01327,Business Partner,0,85,True
REL007760,CR01615,CR00329,Family,0,28,False
REL007761,CR01006,CR01544,Family,0,70,True
REL007762,CR00092,CR02260,Financial Link,0,16,False
REL007763,CR02954,CR01868,Financial Link,0,30,False
REL007764,CR01227,CR01561,Known Contact,0,71,True
REL007765,CR02594,CR01148,Co-Offender,0,16,False
REL007766,CR01579,CR02101,Business Partner,0,21,True
REL007767,CR00656,CR00774,Co-Offender,0,14,True
REL007768,CR01148,CR02464,Financial Link,0,68,True
REL007769,CR02439,CR01783,Known Contact,0,69,True
REL007770,CR01891,CR02941,Business Partner,0,26,True
REL007771,CR00524,CR00522,Business Partner,0,39,False
REL007772,CR02006,CR02646,Financial Link,0,55,False
REL007773,CR02059,CR01289,Co-Offender,0,77,False
REL007774,CR00514,CR00415,Business Partner,0,29,True
REL007775,CR02752,CR01122,Co-Offender,0,31,False
REL007776,CR00086,CR00359,Co-Offender,0,49,True
REL007777,CR00569,CR02925,Gang Member,0,72,True
REL007778,CR01602,CR00993,Business Partner,0,86,True
REL007779,CR00534,CR02394,Financial Link,0,50,False
REL007780,CR01186,CR00274,Co-Offender,0,19,True
REL007781,CR00487,CR00017,Known Contact,0,58,False
REL007782,CR02882,CR01591,Financial Link,0,12,False
REL007783,CR02569,CR02974,Gang Member,0,63,True
REL007784,CR00668,CR00879,Known Contact,0,59,True
REL007785,CR02305,CR01240,Family,0,87,True
REL007786,CR00848,CR01560,Gang Member,0,83,False
REL007787,CR01961,CR02787,Associate,0,80,True
REL007788,CR01665,CR00055,Business Partner,0,91,False
REL007789,CR01141,CR00559,Co-Offender,0,42,False
REL007790,CR02322,CR00526,Business Partner,0,67,True
REL007791,CR01142,CR01441,Business Partner,0,8,True
REL007792,CR00656,CR01070,Co-Offender,0,16,True
REL007793,CR01051,CR01903,Known Contact,0,21,True
REL007794,CR02519,CR02472,Financial Link,0,30,True
REL007795,CR02646,CR02448,Gang Member,0,41,False
REL007796,CR01037,CR01502,Known Contact,0,79,True
REL007797,CR00069,CR00624,Gang Member,0,38,True
REL007798,CR02536,CR00072,Co-Offender,0,93,True
REL007799,CR02969,CR00522,Financial Link,0,49,True
REL007800,CR01979,CR02618,Business Partner,0,87,True
REL007801,CR00201,CR00133,Business Partner,0,41,True
REL007802,CR00326,CR02415,Family,0,72,False
REL007803,CR00950,CR00379,Known Contact,0,77,True
REL007804,CR02500,CR00734,Co-Offender,0,40,True
REL007805,CR02104,CR00669,Known Contact,0,100,True
REL007806,CR01797,CR01686,Business Partner,0,1,True
REL007807,CR01768,CR02719,Gang Member,0,45,True
REL007808,CR02732,CR01393,Financial Link,0,85,False
REL007809,CR01863,CR02170,Business Partner,0,27,True
REL007810,CR01214,CR02148,Known Contact,0,47,True
REL007811,CR00706,CR02475,Financial Link,0,68,True
REL007812,CR00435,CR01744,Family,0,19,False
REL007813,CR01108,CR00166,Gang Member,0,100,True
REL007814,CR01805,CR00296,Known Contact,0,13,True
REL007815,CR00081,CR02331,Known Contact,0,28,False
REL007816,CR00749,CR00765,Financial Link,0,22,True
REL007817,CR00611,CR01252,Family,0,9,True
REL007818,CR02546,CR02206,Known Contact,0,86,True
REL007819,CR00629,CR01603,Business Partner,0,25,True
REL007820,CR00759,CR01758,Associate,0,51,False
REL007821,CR01266,CR02314,Co-Offender,0,76,True
REL007822,CR02732,CR00740,Known Contact,0,98,True
REL007823,CR02414,CR00779,Associate,0,58,True
REL007824,CR01555,CR00925,Financial Link,0,95,True
REL007825,CR02170,CR01837,Co-Offender,0,96,True
REL007826,CR00096,CR01763,Known Contact,0,28,True
REL007827,CR00581,CR01114,Co-Offender,0,16,True
REL007828,CR01552,CR00855,Financial Link,0,32,True
REL007829,CR01426,CR01149,Associate,0,6,False
REL007830,CR00339,CR00456,Co-Offender,0,39,True
REL007831,CR02052,CR01761,Business Partner,0,80,False
REL007832,CR02734,CR01570,Family,0,4,False
REL007833,CR00568,CR00043,Co-Offender,0,13,True
REL007834,CR01604,CR00171,Business Partner,0,89,True
REL007835,CR02485,CR02603,Known Contact,0,6,True
REL007836,CR01830,CR01851,Financial Link,0,54,True
REL007837,CR02084,CR01573,Associate,0,74,True
REL007838,CR01000,CR00649,Associate,0,94,False
REL007839,CR01627,CR01902,Associate,0,37,False
REL007840,CR00468,CR00914,Financial Link,0,100,True
REL007841,CR01593,CR00725,Known Contact,0,23,True
REL007842,CR02022,CR02652,Business Partner,0,23,True
REL007843,CR00166,CR00387,Known Contact,0,23,True
REL007844,CR00486,CR00394,Business Partner,0,72,True
REL007845,CR00187,CR01678,Known Contact,0,31,True
REL007846,CR02159,CR00630,Financial Link,0,34,True
REL007847,CR02017,CR01720,Associate,0,34,True
REL007848,CR00289,CR00969,Business Partner,0,41,True
REL007849,CR02467,CR00627,Business Partner,0,85,True
REL007850,CR02221,CR02039,Family,0,90,True
REL007851,CR01605,CR01267,Financial Link,0,86,False
REL007852,CR02591,CR02164,Co-Offender,0,17,True
REL007853,CR00094,CR00768,Gang Member,0,33,True
REL007854,CR01083,CR00298,Associate,0,38,True
REL007855,CR00496,CR01743,Associate,0,48,True
REL007856,CR02212,CR00977,Associate,0,67,False
REL007857,CR01811,CR01027,Financial Link,0,56,True
REL007858,CR01132,CR01228,Associate,0,41,True
REL007859,CR01073,CR00549,Associate,0,62,False
REL007860,CR01073,CR02798,Business Partner,0,40,True
REL007861,CR02911,CR01931,Co-Offender,0,60,True
REL007862,CR01627,CR00865,Financial Link,0,86,True
REL007863,CR01742,CR00577,Financial Link,0,73,True
REL007864,CR02025,CR01226,Associate,0,100,True
REL007865,CR01067,CR02690,Financial Link,0,27,True
REL007866,CR01389,CR01108,Known Contact,0,33,False
REL007867,CR01324,CR02315,Associate,0,40,False
REL007868,CR02395,CR00044,Business Partner,0,73,False
REL007869,CR01574,CR00762,Co-Offender,0,11,True
REL007870,CR01137,CR02641,Financial Link,0,92,True
REL007871,CR02483,CR02314,Gang Member,0,88,True
REL007872,CR01874,CR01352,Business Partner,0,80,True
REL007873,CR02605,CR00337,Business Partner,0,9,True
REL007874,CR02023,CR01949,Co-Offender,0,9,True
REL007875,CR00401,CR01072,Family,0,37,True
REL007876,CR01726,CR01833,Gang Member,0,22,False
REL007877,CR00736,CR00635,Known Contact,0,98,False
REL007878,CR01257,CR02440,Financial Link,0,62,True
REL007879,CR00449,CR02637,Business Partner,0,35,True
REL007880,CR01079,CR02798,Known Contact,0,57,False
REL007881,CR01415,CR01604,Business Partner,0,47,True
REL007882,CR01168,CR00989,Gang Member,0,42,True
REL007883,CR02546,CR02692,Known Contact,0,88,True
REL007884,CR02252,CR02265,Known Contact,0,41,True
REL007885,CR00897,CR02132,Financial Link,0,31,True
REL007886,CR01327,CR00769,Business Partner,0,86,False
REL007887,CR02820,CR02729,Associate,0,33,True
REL007888,CR02306,CR01393,Family,0,87,False
REL007889,CR02429,CR02468,Family,0,43,True
REL007890,CR00043,CR00713,Family,0,58,True
REL007891,CR01180,CR01431,Gang Member,0,15,True
REL007892,CR02396,CR00280,Co-Offender,0,14,True
REL007893,CR02047,CR02815,Associate,0,43,False
REL007894,CR01231,CR00689,Financial Link,0,21,True
REL007895,CR02412,CR01653,Family,0,97,True
REL007896,CR02880,CR01882,Family,0,63,True
REL007897,CR01902,CR00064,Business Partner,0,38,True
REL007898,CR00496,CR02466,Gang Member,0,77,False
REL007899,CR02025,CR01538,Business Partner,0,75,True
REL007900,CR02536,CR00899,Co-Offender,0,95,True
REL007901,CR02058,CR01494,Co-Offender,0,8,True
REL007902,CR00962,CR02117,Known Contact,0,4,True
REL007903,CR01167,CR02759,Business Partner,0,56,True
REL007904,CR01035,CR01706,Known Contact,0,84,False
REL007905,CR01540,CR00414,Gang Member,0,38,True
REL007906,CR01646,CR02091,Financial Link,0,27,True
REL007907,CR00803,CR00443,Known Contact,0,18,False
REL007908,CR00554,CR02080,Family,0,19,True
REL007909,CR00074,CR02906,Co-Offender,0,50,True
REL007910,CR02527,CR01718,Gang Member,0,23,True
REL007911,CR01432,CR00299,Financial Link,0,32,True
REL007912,CR02812,CR01092,Gang Member,0,61,True
REL007913,CR00751,CR00241,Known Contact,0,88,True
REL007914,CR01358,CR00886,Family,0,31,True
REL007915,CR00771,CR00218,Co-Offender,0,13,True
REL007916,CR02688,CR02837,Known Contact,0,36,True
REL007917,CR01785,CR02110,Family,0,48,False
REL007918,CR02902,CR02925,Family,0,41,False
REL007919,CR00697,CR00119,Known Contact,0,26,False
REL007920,CR01420,CR01395,Co-Offender,0,83,True
REL007921,CR02110,CR00739,Business Partner,0,74,True
REL007922,CR02060,CR00649,Associate,0,42,True
REL007923,CR02563,CR01347,Gang Member,0,11,True
REL007924,CR00411,CR00142,Known Contact,0,13,False
REL007925,CR01034,CR02593,Gang Member,0,17,True
REL007926,CR00476,CR02460,Family,0,11,True
REL007927,CR01806,CR00098,Family,0,67,True
REL007928,CR00158,CR02770,Co-Offender,0,56,True
REL007929,CR01085,CR00898,Financial Link,0,75,True
REL007930,CR02521,CR00744,Business Partner,0,49,True
REL007931,CR01916,CR00930,Co-Offender,0,29,True
REL007932,CR02189,CR02975,Associate,0,29,True
REL007933,CR01091,CR01274,Known Contact,0,53,True
REL007934,CR01303,CR01911,Co-Offender,0,19,False
REL007935,CR00763,CR02888,Gang Member,0,22,True
REL007936,CR02187,CR00356,Family,0,99,True
REL007937,CR00225,CR00887,Co-Offender,0,22,False
REL007938,CR02387,CR01284,Family,0,81,True
REL007939,CR00122,CR02289,Business Partner,0,88,True
REL007940,CR02890,CR01439,Financial Link,0,87,False
REL007941,CR02177,CR02333,Co-Offender,0,66,True
REL007942,CR00578,CR02423,Family,0,90,True
REL007943,CR01834,CR01624,Business Partner,0,54,True
REL007944,CR00862,CR02422,Known Contact,0,79,True
REL007945,CR01446,CR02528,Co-Offender,0,22,True
REL007946,CR02861,CR00710,Known Contact,0,23,True
REL007947,CR01898,CR02257,Financial Link,0,100,False
REL007948,CR01070,CR00779,Associate,0,44,True
REL007949,CR00341,CR00538,Gang Member,0,39,True
REL007950,CR01688,CR02585,Family,0,61,True
REL007951,CR02985,CR02522,Gang Member,0,40,True
REL007952,CR01275,CR01174,Family,0,38,False
REL007953,CR02326,CR01244,Gang Member,0,97,True
REL007954,CR01963,CR01927,Associate,0,74,False
REL007955,CR00516,CR00834,Associate,0,8,True
REL007956,CR01992,CR01310,Known Contact,0,26,True
REL007957,CR02469,CR00280,Associate,0,73,False
REL007958,CR00186,CR02077,Business Partner,0,73,True
REL007959,CR02519,CR02960,Co-Offender,0,65,True
REL007960,CR00924,CR01248,Known Contact,0,76,True
REL007961,CR00015,CR02162,Known Contact,0,69,True
REL007962,CR00147,CR02098,Financial Link,0,10,True
REL007963,CR01316,CR01035,Family,0,35,True
REL007964,CR02526,CR00532,Business Partner,0,45,True
REL007965,CR01521,CR00178,Financial Link,0,87,True
REL007966,CR02618,CR00373,Known Contact,0,77,True
REL007967,CR00139,CR00117,Business Partner,0,57,True
REL007968,CR02807,CR02166,Family,0,5,True
REL007969,CR02305,CR00354,Co-Offender,0,100,False
REL007970,CR01815,CR02913,Gang Member,0,55,True
REL007971,CR01682,CR01409,Business Partner,0,54,True
REL007972,CR01267,CR01070,Business Partner,0,98,False
REL007973,CR02744,CR02787,Family,0,12,True
REL007974,CR02254,CR02105,Family,0,13,True
REL007975,CR01822,CR01850,Associate,0,31,True
REL007976,CR02190,CR02892,Family,0,96,False
REL007977,CR02057,CR01340,Co-Offender,0,11,False
REL007978,CR01640,CR01156,Co-Offender,0,32,False
REL007979,CR02457,CR02804,Associate,0,76,False
REL007980,CR00155,CR01959,Co-Offender,0,55,True
REL007981,CR01272,CR02905,Co-Offender,0,32,True
REL007982,CR01693,CR01429,Financial Link,0,21,True
REL007983,CR01698,CR01415,Gang Member,0,61,True
REL007984,CR01578,CR00299,Family,0,64,False
REL007985,CR00021,CR01848,Associate,0,73,True
REL007986,CR00121,CR02186,Associate,0,48,True
REL007987,CR00200,CR01786,Co-Offender,0,100,True
REL007988,CR02154,CR00878,Co-Offender,0,65,False
REL007989,CR01671,CR01350,Associate,0,47,True
REL007990,CR01675,CR00626,Family,0,17,True
REL007991,CR01446,CR01296,Associate,0,19,True
REL007992,CR00149,CR02858,Family,0,56,False
REL007993,CR01211,CR00908,Family,0,5,True
REL007994,CR00334,CR01005,Family,0,69,False
REL007995,CR02766,CR01444,Financial Link,0,81,True
REL007996,CR01857,CR01986,Business Partner,0,55,True
REL007997,CR00547,CR02719,Co-Offender,0,94,True
REL007998,CR00633,CR02283,Family,0,58,True
REL007999,CR02452,CR02025,Financial Link,0,52,True
REL008000,CR00334,CR01555,Family,0,4,False
REL008001,CR00456,CR01046,Known Contact,0,25,True
REL008002,CR01089,CR00525,Financial Link,0,75,True
REL008003,CR01613,CR00064,Family,0,4,True
REL008004,CR02517,CR01451,Associate,0,95,False
REL008005,CR01912,CR01097,Financial Link,0,89,True
REL008006,CR01645,CR00477,Associate,0,31,True
REL008007,CR02456,CR00752,Co-Offender,0,67,False
REL008008,CR02085,CR02791,Gang Member,0,14,False
REL008009,CR01002,CR01691,Family,0,32,True
REL008010,CR02709,CR01641,Gang Member,0,69,True
REL008011,CR00474,CR00597,Business Partner,0,5,True
REL008012,CR01040,CR02569,Associate,0,21,False
REL008013,CR00027,CR00182,Known Contact,0,53,False
REL008014,CR00591,CR00009,Business Partner,0,37,False
REL008015,CR00532,CR02160,Gang Member,0,34,True
REL008016,CR02423,CR00149,Known Contact,0,56,True
REL008017,CR00562,CR00932,Family,0,98,True
REL008018,CR02695,CR02399,Known Contact,0,33,False
REL008019,CR00299,CR00627,Gang Member,0,95,True
REL008020,CR02805,CR02792,Financial Link,0,16,False
REL008021,CR00974,CR02715,Gang Member,0,91,True
REL008022,CR01888,CR02885,Gang Member,0,43,True
REL008023,CR00324,CR02261,Gang Member,0,95,True
REL008024,CR01781,CR02911,Business Partner,0,91,True
REL008025,CR01713,CR02750,Gang Member,0,73,False
REL008026,CR01482,CR01546,Co-Offender,0,69,True
REL008027,CR00128,CR00124,Co-Offender,0,89,True
REL008028,CR01735,CR02834,Known Contact,0,10,True
REL008029,CR01724,CR01667,Gang Member,0,47,True
REL008030,CR02721,CR01731,Gang Member,0,18,False
REL008031,CR01964,CR00168,Known Contact,0,4,True
REL008032,CR00695,CR00912,Business Partner,0,13,True
REL008033,CR01100,CR02500,Co-Offender,0,46,True
REL008034,CR00501,CR00225,Family,0,62,True
REL008035,CR02695,CR01622,Gang Member,0,63,True
REL008036,CR02068,CR02645,Associate,0,39,True
REL008037,CR01899,CR00519,Gang Member,0,51,False
REL008038,CR01638,CR02332,Gang Member,0,54,True
REL008039,CR00882,CR00085,Gang Member,0,48,True
REL008040,CR02454,CR00419,Associate,0,95,True
REL008041,CR02504,CR01183,Business Partner,0,94,True
REL008042,CR01861,CR01310,Family,0,33,True
REL008043,CR01610,CR02103,Associate,0,33,True
REL008044,CR00288,CR01049,Financial Link,0,2,True
REL008045,CR00778,CR01820,Family,0,92,False
REL008046,CR02971,CR01052,Financial Link,0,45,True
REL008047,CR01936,CR01781,Co-Offender,0,36,True
REL008048,CR00919,CR00795,Associate,0,62,False
REL008049,CR00949,CR02766,Financial Link,0,2,False
REL008050,CR02845,CR01776,Family,0,90,True
REL008051,CR00064,CR00295,Gang Member,0,71,False
REL008052,CR02462,CR00053,Gang Member,0,9,True
REL008053,CR02132,CR02823,Business Partner,0,90,True
REL008054,CR01309,CR02205,Associate,0,39,True
REL008055,CR02118,CR00078,Gang Member,0,92,True
REL008056,CR01044,CR00949,Associate,0,74,True
REL008057,CR02451,CR00654,Gang Member,0,6,False
REL008058,CR01638,CR01523,Family,0,98,False
REL008059,CR02709,CR01580,Known Contact,0,47,True
REL008060,CR02224,CR00261,Financial Link,0,60,True
REL008061,CR01859,CR02300,Co-Offender,0,39,True
REL008062,CR01398,CR00052,Associate,0,50,True
REL008063,CR01608,CR01393,Financial Link,0,18,True
REL008064,CR02670,CR00644,Gang Member,0,8,True
REL008065,CR00392,CR00505,Family,0,14,True
REL008066,CR01513,CR01905,Gang Member,0,82,True
REL008067,CR00961,CR00738,Financial Link,0,76,True
REL008068,CR02842,CR02622,Gang Member,0,6,True
REL008069,CR02445,CR01491,Gang Member,0,25,True
REL008070,CR00812,CR01100,Known Contact,0,66,True
REL008071,CR00384,CR02821,Gang Member,0,87,False
REL008072,CR00282,CR01020,Gang Member,0,66,True
REL008073,CR00792,CR00475,Associate,0,49,True
REL008074,CR01273,CR01300,Gang Member,0,54,True
REL008075,CR00855,CR01702,Gang Member,0,5,False
REL008076,CR02822,CR00391,Gang Member,0,61,True
REL008077,CR02995,CR01932,Financial Link,0,26,False
REL008078,CR02130,CR01505,Business Partner,0,8,True
REL008079,CR00842,CR00807,Associate,0,36,False
REL008080,CR02346,CR01325,Gang Member,0,49,True
REL008081,CR02687,CR02522,Business Partner,0,61,True
REL008082,CR00008,CR02052,Associate,0,36,False
REL008083,CR00183,CR00746,Financial Link,0,97,True
REL008084,CR02148,CR01782,Known Contact,0,24,True
REL008085,CR02764,CR01732,Co-Offender,0,63,True
REL008086,CR02755,CR02799,Family,0,31,False
REL008087,CR01037,CR01041,Gang Member,0,52,False
REL008088,CR01673,CR01067,Gang Member,0,88,True
REL008089,CR02177,CR02536,Family,0,44,True
REL008090,CR02821,CR02079,Financial Link,0,56,True
REL008091,CR01425,CR00389,Family,0,12,True
REL008092,CR01571,CR02167,Business Partner,0,90,False
REL008093,CR02983,CR02736,Family,0,59,True
REL008094,CR01105,CR00797,Co-Offender,0,52,True
REL008095,CR02647,CR01331,Family,0,10,False
REL008096,CR01101,CR02016,Gang Member,0,68,False
REL008097,CR01962,CR00574,Co-Offender,0,9,False
REL008098,CR01915,CR01553,Business Partner,0,85,True
REL008099,CR01070,CR02223,Business Partner,0,23,True
